time;code;value
1488897767.292750;2;0;-1
1488897767.292750;0;0;0
1488897767.300746;2;0;6
1488897767.300746;0;0;0
1488897767.308749;2;0;8
1488897767.308749;2;1;2
1488897767.308749;0;0;0
1488897767.316744;2;0;6
1488897767.316744;2;1;-2
1488897767.316744;0;0;0
1488897767.324748;2;0;1
1488897767.324748;2;1;-3
1488897767.324748;0;0;0
1488897767.332749;2;0;-4
1488897767.332749;2;1;-1
1488897767.332749;0;0;0
1488897767.340749;2;0;-3
1488897767.340749;2;1;3
1488897767.340749;0;0;0
1488897767.348745;2;0;2
1488897767.348745;2;1;3
1488897767.348745;0;0;0
1488897767.356747;2;0;-3
1488897767.356747;2;1;-3
1488897767.356747;0;0;0
1488897767.364741;2;0;5
1488897767.364741;2;1;7
1488897767.364741;0;0;0
1488897767.372744;2;0;-6
1488897767.372744;2;1;-2
1488897767.372744;0;0;0
1488897767.380752;2;0;-8
1488897767.380752;2;1;-1
1488897767.380752;0;0;0
1488897767.388751;2;0;4
1488897767.388751;2;1;3
1488897767.388751;0;0;0
1488897767.396749;2;0;2
1488897767.396749;2;1;1
1488897767.396749;0;0;0
1488897767.404757;2;0;9
1488897767.404757;2;1;7
1488897767.404757;0;0;0
1488897767.412753;2;0;11
1488897767.412753;2;1;2
1488897767.412753;0;0;0
1488897767.420754;2;0;3
1488897767.420754;2;1;-2
1488897767.420754;0;0;0
1488897767.428754;2;0;-4
1488897767.428754;2;1;3
1488897767.428754;0;0;0
1488897767.436739;2;1;3
1488897767.436739;0;0;0
1488897767.444752;2;0;4
1488897767.444752;0;0;0
1488897767.452754;2;0;-1
1488897767.452754;2;1;4
1488897767.452754;0;0;0
1488897767.460752;2;1;3
1488897767.460752;0;0;0
1488897767.468752;2;0;4
1488897767.468752;2;1;1
1488897767.468752;0;0;0
1488897767.476740;2;0;1
1488897767.476740;2;1;-5
1488897767.476740;0;0;0
1488897767.484756;2;0;3
1488897767.484756;2;1;2
1488897767.484756;0;0;0
1488897767.492751;2;0;7
1488897767.492751;2;1;-2
1488897767.492751;0;0;0
1488897767.500753;2;0;18
1488897767.500753;2;1;5
1488897767.500753;0;0;0
1488897767.508755;2;0;5
1488897767.508755;2;1;2
1488897767.508755;0;0;0
1488897767.516749;2;0;1
1488897767.516749;2;1;1
1488897767.516749;0;0;0
1488897767.524751;2;0;3
1488897767.524751;2;1;1
1488897767.524751;0;0;0
1488897767.532752;2;1;3
1488897767.532752;0;0;0
1488897767.540743;2;0;7
1488897767.540743;2;1;2
1488897767.540743;0;0;0
1488897767.548756;2;0;7
1488897767.548756;2;1;9
1488897767.548756;0;0;0
1488897767.556753;2;0;5
1488897767.556753;2;1;7
1488897767.556753;0;0;0
1488897767.564755;2;0;10
1488897767.564755;2;1;7
1488897767.564755;0;0;0
1488897767.572754;2;0;15
1488897767.572754;2;1;6
1488897767.572754;0;0;0
1488897767.580755;2;1;1
1488897767.580755;0;0;0
1488897767.588755;2;0;4
1488897767.588755;2;1;-3
1488897767.588755;0;0;0
1488897767.596756;2;0;3
1488897767.596756;2;1;1
1488897767.596756;0;0;0
1488897767.604754;2;0;1
1488897767.604754;2;1;4
1488897767.604754;0;0;0
1488897767.612753;2;1;2
1488897767.612753;0;0;0
1488897767.620752;2;0;4
1488897767.620752;2;1;-1
1488897767.620752;0;0;0
1488897767.628754;2;0;5
1488897767.628754;2;1;-2
1488897767.628754;0;0;0
1488897767.636755;2;0;1
1488897767.636755;2;1;2
1488897767.636755;0;0;0
1488897767.644757;2;0;4
1488897767.644757;2;1;12
1488897767.644757;0;0;0
1488897767.652756;2;1;5
1488897767.652756;0;0;0
1488897767.660756;2;0;7
1488897767.660756;2;1;3
1488897767.660756;0;0;0
1488897767.668753;2;0;2
1488897767.668753;2;1;-3
1488897767.668753;0;0;0
1488897767.676755;2;0;5
1488897767.676755;2;1;10
1488897767.676755;0;0;0
1488897767.684758;2;0;6
1488897767.684758;2;1;1
1488897767.684758;0;0;0
1488897767.692757;2;0;2
1488897767.692757;2;1;1
1488897767.692757;0;0;0
1488897767.700756;2;0;1
1488897767.700756;2;1;4
1488897767.700756;0;0;0
1488897767.708755;2;0;8
1488897767.708755;2;1;5
1488897767.708755;0;0;0
1488897767.716751;2;0;1
1488897767.716751;2;1;1
1488897767.716751;0;0;0
1488897767.724754;2;0;4
1488897767.724754;2;1;11
1488897767.724754;0;0;0
1488897767.732752;2;0;1
1488897767.732752;2;1;-3
1488897767.732752;0;0;0
1488897767.740752;2;0;7
1488897767.740752;2;1;3
1488897767.740752;0;0;0
1488897767.748750;2;0;11
1488897767.748750;2;1;5
1488897767.748750;0;0;0
1488897767.756751;2;0;18
1488897767.756751;2;1;5
1488897767.756751;0;0;0
1488897767.764754;2;0;3
1488897767.764754;2;1;5
1488897767.764754;0;0;0
1488897767.772753;2;0;8
1488897767.772753;2;1;1
1488897767.772753;0;0;0
1488897767.780751;2;0;1
1488897767.780751;2;1;2
1488897767.780751;0;0;0
1488897767.788754;2;0;10
1488897767.788754;2;1;8
1488897767.788754;0;0;0
1488897767.796751;2;0;14
1488897767.796751;2;1;8
1488897767.796751;0;0;0
1488897767.804756;2;0;3
1488897767.804756;2;1;-2
1488897767.804756;0;0;0
1488897767.812755;2;0;-2
1488897767.812755;2;1;2
1488897767.812755;0;0;0
1488897767.820754;2;0;4
1488897767.820754;2;1;2
1488897767.820754;0;0;0
1488897767.828752;2;0;3
1488897767.828752;2;1;-3
1488897767.828752;0;0;0
1488897767.836755;2;0;7
1488897767.836755;2;1;3
1488897767.836755;0;0;0
1488897767.844754;2;0;11
1488897767.844754;2;1;-1
1488897767.844754;0;0;0
1488897767.852755;2;0;4
1488897767.852755;2;1;4
1488897767.852755;0;0;0
1488897767.860753;2;0;-8
1488897767.860753;0;0;0
1488897767.868754;2;0;-11
1488897767.868754;2;1;-1
1488897767.868754;0;0;0
1488897767.876752;2;0;4
1488897767.876752;2;1;1
1488897767.876752;0;0;0
1488897767.884754;2;0;-2
1488897767.884754;2;1;-11
1488897767.884754;0;0;0
1488897767.892756;2;0;-1
1488897767.892756;2;1;-1
1488897767.892756;0;0;0
1488897767.900754;2;0;-2
1488897767.900754;2;1;-3
1488897767.900754;0;0;0
1488897767.908752;2;0;-4
1488897767.908752;2;1;-4
1488897767.908752;0;0;0
1488897767.916755;2;0;6
1488897767.916755;2;1;1
1488897767.916755;0;0;0
1488897767.924755;2;0;3
1488897767.924755;2;1;2
1488897767.924755;0;0;0
1488897767.932754;2;0;-1
1488897767.932754;2;1;-2
1488897767.932754;0;0;0
1488897767.940744;2;0;1
1488897767.940744;0;0;0
1488897767.948756;2;0;2
1488897767.948756;2;1;2
1488897767.948756;0;0;0
1488897767.956752;2;0;2
1488897767.956752;2;1;2
1488897767.956752;0;0;0
1488897767.964750;2;0;1
1488897767.964750;2;1;3
1488897767.964750;0;0;0
1488897767.972750;2;0;7
1488897767.972750;2;1;7
1488897767.972750;0;0;0
1488897767.980748;2;0;-1
1488897767.980748;0;0;0
1488897767.988750;2;0;7
1488897767.988750;2;1;5
1488897767.988750;0;0;0
1488897767.996748;2;0;3
1488897767.996748;2;1;10
1488897767.996748;0;0;0
1488897768.004750;2;1;-3
1488897768.004750;0;0;0
1488897768.012751;2;1;-2
1488897768.012751;0;0;0
1488897768.020750;2;0;4
1488897768.020750;2;1;2
1488897768.020750;0;0;0
1488897768.028750;2;0;8
1488897768.028750;2;1;6
1488897768.028750;0;0;0
1488897768.036748;2;0;8
1488897768.036748;2;1;5
1488897768.036748;0;0;0
1488897768.044750;2;0;3
1488897768.044750;2;1;-2
1488897768.044750;0;0;0
1488897768.053029;2;1;2
1488897768.053029;0;0;0
1488897768.060754;2;0;3
1488897768.060754;2;1;2
1488897768.060754;0;0;0
1488897768.068767;2;0;-1
1488897768.068767;2;1;2
1488897768.068767;0;0;0
1488897768.076762;2;0;5
1488897768.076762;0;0;0
1488897768.084761;2;0;8
1488897768.084761;2;1;5
1488897768.084761;0;0;0
1488897768.092764;2;0;-5
1488897768.092764;0;0;0
1488897768.100761;2;0;7
1488897768.100761;2;1;-1
1488897768.100761;0;0;0
1488897768.108762;2;0;4
1488897768.108762;2;1;-2
1488897768.108762;0;0;0
1488897768.116760;2;0;1
1488897768.116760;2;1;3
1488897768.116760;0;0;0
1488897768.124764;2;0;6
1488897768.124764;2;1;-1
1488897768.124764;0;0;0
1488897768.132764;2;0;2
1488897768.132764;2;1;-2
1488897768.132764;0;0;0
1488897768.140762;2;1;-2
1488897768.140762;0;0;0
1488897768.148762;2;0;-2
1488897768.148762;2;1;-10
1488897768.148762;0;0;0
1488897768.156772;2;0;-3
1488897768.156772;2;1;-3
1488897768.156772;0;0;0
1488897768.164758;2;0;1
1488897768.164758;2;1;6
1488897768.164758;0;0;0
1488897768.172773;2;0;2
1488897768.172773;0;0;0
1488897768.180757;2;0;2
1488897768.180757;2;1;2
1488897768.180757;0;0;0
1488897768.196767;2;1;3
1488897768.196767;0;0;0
1488897768.204765;2;0;3
1488897768.204765;2;1;-6
1488897768.204765;0;0;0
1488897768.212766;2;0;2
1488897768.212766;2;1;1
1488897768.212766;0;0;0
1488897768.220763;2;0;1
1488897768.220763;2;1;1
1488897768.220763;0;0;0
1488897768.228764;2;0;12
1488897768.228764;2;1;11
1488897768.228764;0;0;0
1488897768.236763;2;0;9
1488897768.236763;2;1;13
1488897768.236763;0;0;0
1488897768.244799;2;0;6
1488897768.244799;0;0;0
1488897768.252786;2;0;2
1488897768.252786;2;1;3
1488897768.252786;0;0;0
1488897768.260771;2;0;3
1488897768.260771;2;1;-2
1488897768.260771;0;0;0
1488897768.268767;2;0;8
1488897768.268767;2;1;3
1488897768.268767;0;0;0
1488897768.276766;2;0;8
1488897768.276766;2;1;3
1488897768.276766;0;0;0
1488897768.284768;2;0;2
1488897768.284768;2;1;1
1488897768.284768;0;0;0
1488897768.292798;2;0;-1
1488897768.292798;2;1;-1
1488897768.292798;0;0;0
1488897768.300777;2;0;-3
1488897768.300777;2;1;1
1488897768.300777;0;0;0
1488897768.308797;2;0;4
1488897768.308797;2;1;3
1488897768.308797;0;0;0
1488897768.316777;2;0;4
1488897768.316777;2;1;2
1488897768.316777;0;0;0
1488897768.324763;2;0;-4
1488897768.324763;2;1;-4
1488897768.324763;0;0;0
1488897768.332771;2;0;1
1488897768.332771;2;1;-4
1488897768.332771;0;0;0
1488897768.340758;2;0;2
1488897768.340758;2;1;5
1488897768.340758;0;0;0
1488897768.348772;2;0;2
1488897768.348772;2;1;3
1488897768.348772;0;0;0
1488897768.356769;2;0;1
1488897768.356769;2;1;3
1488897768.356769;0;0;0
1488897768.364778;2;0;-2
1488897768.364778;2;1;-2
1488897768.364778;0;0;0
1488897768.372769;2;0;2
1488897768.372769;2;1;4
1488897768.372769;0;0;0
1488897768.380772;2;0;6
1488897768.380772;2;1;6
1488897768.380772;0;0;0
1488897768.388773;2;0;2
1488897768.388773;2;1;5
1488897768.388773;0;0;0
1488897768.396761;2;0;2
1488897768.396761;2;1;3
1488897768.396761;0;0;0
1488897768.404777;2;0;3
1488897768.404777;2;1;-2
1488897768.404777;0;0;0
1488897768.412772;2;0;6
1488897768.412772;2;1;4
1488897768.412772;0;0;0
1488897768.420772;2;0;-3
1488897768.420772;2;1;1
1488897768.420772;0;0;0
1488897768.428770;2;0;5
1488897768.428770;2;1;7
1488897768.428770;0;0;0
1488897768.436769;2;1;1
1488897768.436769;0;0;0
1488897768.444773;2;0;-5
1488897768.444773;2;1;-2
1488897768.444773;0;0;0
1488897768.452774;2;0;4
1488897768.452774;2;1;9
1488897768.452774;0;0;0
1488897768.460771;2;0;-4
1488897768.460771;2;1;-3
1488897768.460771;0;0;0
1488897768.468770;2;0;-2
1488897768.468770;2;1;-4
1488897768.468770;0;0;0
1488897768.476775;2;0;4
1488897768.476775;2;1;2
1488897768.476775;0;0;0
1488897768.484773;2;1;-1
1488897768.484773;0;0;0
1488897768.492774;2;0;16
1488897768.492774;2;1;8
1488897768.492774;0;0;0
1488897768.500774;2;0;-4
1488897768.500774;2;1;1
1488897768.500774;0;0;0
1488897768.508764;2;0;-4
1488897768.508764;2;1;-6
1488897768.508764;0;0;0
1488897768.516774;2;0;5
1488897768.516774;2;1;1
1488897768.516774;0;0;0
1488897768.524777;2;0;2
1488897768.524777;2;1;2
1488897768.524777;0;0;0
1488897768.532761;2;0;4
1488897768.532761;2;1;3
1488897768.532761;0;0;0
1488897768.540770;2;0;-1
1488897768.540770;2;1;-6
1488897768.540770;0;0;0
1488897768.548776;2;0;-2
1488897768.548776;2;1;4
1488897768.548776;0;0;0
1488897768.556775;2;0;5
1488897768.556775;2;1;1
1488897768.556775;0;0;0
1488897768.564777;2;0;8
1488897768.564777;2;1;3
1488897768.564777;0;0;0
1488897768.580764;2;0;3
1488897768.580764;2;1;2
1488897768.580764;0;0;0
1488897768.588774;2;0;-1
1488897768.588774;2;1;3
1488897768.588774;0;0;0
1488897768.596767;2;0;1
1488897768.596767;2;1;3
1488897768.596767;0;0;0
1488897768.604778;2;0;5
1488897768.604778;2;1;2
1488897768.604778;0;0;0
1488897768.612777;2;0;7
1488897768.612777;2;1;4
1488897768.612777;0;0;0
1488897768.620776;2;0;7
1488897768.620776;2;1;5
1488897768.620776;0;0;0
1488897768.628772;2;0;-1
1488897768.628772;2;1;1
1488897768.628772;0;0;0
1488897768.636774;2;0;2
1488897768.636774;2;1;-4
1488897768.636774;0;0;0
1488897768.644777;2;0;-1
1488897768.644777;2;1;8
1488897768.644777;0;0;0
1488897768.652777;2;0;2
1488897768.652777;2;1;9
1488897768.652777;0;0;0
1488897768.660777;2;0;1
1488897768.660777;2;1;-3
1488897768.660777;0;0;0
1488897768.668773;2;0;-1
1488897768.668773;0;0;0
1488897768.676777;2;0;-1
1488897768.676777;2;1;-2
1488897768.676777;0;0;0
1488897768.684775;2;0;-9
1488897768.684775;0;0;0
1488897768.692777;2;0;4
1488897768.692777;2;1;5
1488897768.692777;0;0;0
1488897768.700771;2;1;2
1488897768.700771;0;0;0
1488897768.708777;2;0;-2
1488897768.708777;2;1;2
1488897768.708777;0;0;0
1488897768.716775;2;0;1
1488897768.716775;2;1;2
1488897768.716775;0;0;0
1488897768.724781;2;0;3
1488897768.724781;2;1;2
1488897768.724781;0;0;0
1488897768.732777;2;0;-3
1488897768.732777;2;1;-6
1488897768.732777;0;0;0
1488897768.740779;2;0;5
1488897768.740779;2;1;5
1488897768.740779;0;0;0
1488897768.748776;2;0;-1
1488897768.748776;2;1;-1
1488897768.748776;0;0;0
1488897768.756779;2;0;2
1488897768.756779;2;1;-2
1488897768.756779;0;0;0
1488897768.764778;2;1;5
1488897768.764778;0;0;0
1488897768.772778;2;0;4
1488897768.772778;2;1;6
1488897768.772778;0;0;0
1488897768.780778;2;0;-1
1488897768.780778;2;1;3
1488897768.780778;0;0;0
1488897768.788768;2;0;2
1488897768.788768;2;1;-2
1488897768.788768;0;0;0
1488897768.796780;2;0;3
1488897768.796780;2;1;3
1488897768.796780;0;0;0
1488897768.804773;2;0;2
1488897768.804773;2;1;-4
1488897768.804773;0;0;0
1488897768.812782;2;0;-3
1488897768.812782;0;0;0
1488897768.820779;2;0;4
1488897768.820779;2;1;1
1488897768.820779;0;0;0
1488897768.828780;2;0;10
1488897768.828780;2;1;13
1488897768.828780;0;0;0
1488897768.836778;2;0;-5
1488897768.836778;2;1;-4
1488897768.836778;0;0;0
1488897768.844782;2;0;2
1488897768.844782;2;1;1
1488897768.844782;0;0;0
1488897768.852782;2;0;-3
1488897768.852782;2;1;2
1488897768.852782;0;0;0
1488897768.860779;2;0;1
1488897768.860779;2;1;-4
1488897768.860779;0;0;0
1488897768.868780;2;0;1
1488897768.868780;2;1;-7
1488897768.868780;0;0;0
1488897768.876777;2;0;4
1488897768.876777;2;1;-2
1488897768.876777;0;0;0
1488897768.884783;2;0;2
1488897768.884783;2;1;-1
1488897768.884783;0;0;0
1488897768.892780;2;0;1
1488897768.892780;2;1;9
1488897768.892780;0;0;0
1488897768.900777;2;0;2
1488897768.900777;2;1;-2
1488897768.900777;0;0;0
1488897768.908776;2;0;1
1488897768.908776;2;1;4
1488897768.908776;0;0;0
1488897768.916782;2;0;5
1488897768.916782;2;1;3
1488897768.916782;0;0;0
1488897768.924783;2;0;-2
1488897768.924783;2;1;-8
1488897768.924783;0;0;0
1488897768.932779;2;0;5
1488897768.932779;0;0;0
1488897768.940779;2;0;1
1488897768.940779;2;1;-5
1488897768.940779;0;0;0
1488897768.948780;2;0;1
1488897768.948780;2;1;-1
1488897768.948780;0;0;0
1488897768.956778;2;0;4
1488897768.956778;2;1;3
1488897768.956778;0;0;0
1488897768.964780;2;0;-2
1488897768.964780;2;1;-2
1488897768.964780;0;0;0
1488897768.972780;2;0;7
1488897768.972780;2;1;3
1488897768.972780;0;0;0
1488897768.980783;2;1;3
1488897768.980783;0;0;0
1488897768.988783;2;0;3
1488897768.988783;2;1;1
1488897768.988783;0;0;0
1488897768.996780;2;0;1
1488897768.996780;2;1;-4
1488897768.996780;0;0;0
1488897769.004786;2;0;5
1488897769.004786;2;1;-1
1488897769.004786;0;0;0
1488897769.012778;2;0;6
1488897769.012778;2;1;3
1488897769.012778;0;0;0
1488897769.020783;2;0;-1
1488897769.020783;2;1;-2
1488897769.020783;0;0;0
1488897769.028782;2;1;-3
1488897769.028782;0;0;0
1488897769.036779;2;0;1
1488897769.036779;2;1;5
1488897769.036779;0;0;0
1488897769.044788;2;0;7
1488897769.044788;2;1;4
1488897769.044788;0;0;0
1488897769.052773;2;0;9
1488897769.052773;0;0;0
1488897769.060789;2;0;-5
1488897769.060789;2;1;2
1488897769.060789;0;0;0
1488897769.068787;2;0;4
1488897769.068787;2;1;3
1488897769.068787;0;0;0
1488897769.076783;2;0;4
1488897769.076783;2;1;9
1488897769.076783;0;0;0
1488897769.084787;2;0;3
1488897769.084787;2;1;4
1488897769.084787;0;0;0
1488897769.092775;2;0;4
1488897769.092775;2;1;1
1488897769.092775;0;0;0
1488897769.100772;2;0;15
1488897769.100772;2;1;3
1488897769.100772;0;0;0
1488897769.108783;2;0;12
1488897769.108783;2;1;11
1488897769.108783;0;0;0
1488897769.116785;2;0;10
1488897769.116785;0;0;0
1488897769.124791;2;0;-4
1488897769.124791;2;1;-3
1488897769.124791;0;0;0
1488897769.132786;2;0;-1
1488897769.132786;2;1;-8
1488897769.132786;0;0;0
1488897769.140785;2;0;-5
1488897769.140785;0;0;0
1488897769.148788;2;0;-3
1488897769.148788;2;1;-1
1488897769.148788;0;0;0
1488897769.156787;2;0;8
1488897769.156787;2;1;1
1488897769.156787;0;0;0
1488897769.164786;2;0;-5
1488897769.164786;2;1;-7
1488897769.164786;0;0;0
1488897769.172788;2;0;-2
1488897769.172788;2;1;-4
1488897769.172788;0;0;0
1488897769.180783;2;0;7
1488897769.180783;2;1;2
1488897769.180783;0;0;0
1488897769.188784;2;0;4
1488897769.188784;2;1;1
1488897769.188784;0;0;0
1488897769.196785;2;0;1
1488897769.196785;2;1;2
1488897769.196785;0;0;0
1488897769.204789;2;0;6
1488897769.204789;2;1;1
1488897769.204789;0;0;0
1488897769.212790;2;0;-3
1488897769.212790;2;1;-1
1488897769.212790;0;0;0
1488897769.220790;2;0;-2
1488897769.220790;2;1;7
1488897769.220790;0;0;0
1488897769.228786;2;0;4
1488897769.228786;2;1;3
1488897769.228786;0;0;0
1488897769.236790;2;0;4
1488897769.236790;2;1;2
1488897769.236790;0;0;0
1488897769.244789;2;0;7
1488897769.244789;2;1;-1
1488897769.244789;0;0;0
1488897769.252792;2;0;4
1488897769.252792;2;1;5
1488897769.252792;0;0;0
1488897769.260786;2;1;4
1488897769.260786;0;0;0
1488897769.268786;2;0;4
1488897769.268786;2;1;2
1488897769.268786;0;0;0
1488897769.276799;2;0;8
1488897769.276799;2;1;6
1488897769.276799;0;0;0
1488897769.284796;2;0;4
1488897769.284796;0;0;0
1488897769.292789;2;0;-1
1488897769.292789;2;1;3
1488897769.292789;0;0;0
1488897769.300791;2;0;-1
1488897769.300791;2;1;2
1488897769.300791;0;0;0
1488897769.308788;2;0;4
1488897769.308788;2;1;-1
1488897769.308788;0;0;0
1488897769.316779;2;0;4
1488897769.316779;2;1;-3
1488897769.316779;0;0;0
1488897769.324788;2;0;-2
1488897769.324788;2;1;-4
1488897769.324788;0;0;0
1488897769.332792;2;0;8
1488897769.332792;2;1;3
1488897769.332792;0;0;0
1488897769.340789;2;0;6
1488897769.340789;2;1;8
1488897769.340789;0;0;0
1488897769.348788;2;0;-5
1488897769.348788;2;1;-1
1488897769.348788;0;0;0
1488897769.356789;2;0;7
1488897769.356789;2;1;8
1488897769.356789;0;0;0
1488897769.364793;2;0;3
1488897769.364793;2;1;2
1488897769.364793;0;0;0
1488897769.372791;2;0;2
1488897769.372791;2;1;-1
1488897769.372791;0;0;0
1488897769.380791;2;0;-1
1488897769.380791;2;1;2
1488897769.380791;0;0;0
1488897769.388789;2;1;2
1488897769.388789;0;0;0
1488897769.396790;2;0;-3
1488897769.396790;2;1;1
1488897769.396790;0;0;0
1488897769.404787;2;0;8
1488897769.404787;2;1;-1
1488897769.404787;0;0;0
1488897769.412796;2;0;5
1488897769.412796;0;0;0
1488897769.420783;2;0;2
1488897769.420783;2;1;-6
1488897769.420783;0;0;0
1488897769.428792;2;1;1
1488897769.428792;0;0;0
1488897769.436792;2;0;-2
1488897769.436792;2;1;2
1488897769.436792;0;0;0
1488897769.444796;2;0;3
1488897769.444796;2;1;2
1488897769.444796;0;0;0
1488897769.452794;2;0;7
1488897769.452794;2;1;-4
1488897769.452794;0;0;0
1488897769.460796;2;0;-3
1488897769.460796;2;1;-4
1488897769.460796;0;0;0
1488897769.468794;2;0;1
1488897769.468794;2;1;4
1488897769.468794;0;0;0
1488897769.476792;2;0;6
1488897769.476792;2;1;3
1488897769.476792;0;0;0
1488897769.484793;2;0;-5
1488897769.484793;2;1;-7
1488897769.484793;0;0;0
1488897769.492794;2;1;5
1488897769.492794;0;0;0
1488897769.500791;2;0;3
1488897769.500791;2;1;6
1488897769.500791;0;0;0
1488897769.508791;2;0;1
1488897769.508791;2;1;5
1488897769.508791;0;0;0
1488897769.516790;2;0;2
1488897769.516790;2;1;1
1488897769.516790;0;0;0
1488897769.524800;2;0;8
1488897769.524800;2;1;7
1488897769.524800;0;0;0
1488897769.532796;2;0;18
1488897769.532796;2;1;18
1488897769.532796;0;0;0
1488897769.540795;2;0;11
1488897769.540795;2;1;8
1488897769.540795;0;0;0
1488897769.548795;2;0;7
1488897769.548795;2;1;4
1488897769.548795;0;0;0
1488897769.556796;2;0;9
1488897769.556796;2;1;1
1488897769.556796;0;0;0
1488897769.564794;2;0;8
1488897769.564794;2;1;1
1488897769.564794;0;0;0
1488897769.572797;2;0;11
1488897769.572797;2;1;3
1488897769.572797;0;0;0
1488897769.580793;2;0;1
1488897769.580793;2;1;-1
1488897769.580793;0;0;0
1488897769.588785;2;0;1
1488897769.588785;2;1;-6
1488897769.588785;0;0;0
1488897769.596797;2;0;-4
1488897769.596797;2;1;-8
1488897769.596797;0;0;0
1488897769.604798;2;1;-2
1488897769.604798;0;0;0
1488897769.612795;2;0;3
1488897769.612795;2;1;1
1488897769.612795;0;0;0
1488897769.620783;2;0;1
1488897769.620783;0;0;0
1488897769.628793;2;0;1
1488897769.628793;2;1;2
1488897769.628793;0;0;0
1488897769.636799;2;0;19
1488897769.636799;2;1;5
1488897769.636799;0;0;0
1488897769.644798;2;0;14
1488897769.644798;2;1;10
1488897769.644798;0;0;0
1488897769.652795;2;0;-1
1488897769.652795;2;1;3
1488897769.652795;0;0;0
1488897769.660797;2;0;-5
1488897769.660797;2;1;-6
1488897769.660797;0;0;0
1488897769.668796;2;0;5
1488897769.668796;0;0;0
1488897769.676792;2;0;2
1488897769.676792;2;1;-2
1488897769.676792;0;0;0
1488897769.684798;2;0;2
1488897769.684798;2;1;-6
1488897769.684798;0;0;0
1488897769.692800;2;0;6
1488897769.692800;2;1;-2
1488897769.692800;0;0;0
1488897769.700799;2;0;4
1488897769.700799;2;1;1
1488897769.700799;0;0;0
1488897769.708796;2;0;-1
1488897769.708796;0;0;0
1488897769.716798;2;0;7
1488897769.716798;2;1;3
1488897769.716798;0;0;0
1488897769.724795;2;0;2
1488897769.724795;2;1;-10
1488897769.724795;0;0;0
1488897769.732804;2;0;4
1488897769.732804;0;0;0
