time,code,type,value
1488897850.95845,2,1,2
1488897850.95845,0,0,0
1488897850.96646,2,0,8
1488897850.96646,2,1,-1
1488897850.96646,0,0,0
1488897850.97445,2,0,-4
1488897850.97445,2,1,-2
1488897850.97445,0,0,0
1488897850.98246,2,0,2
1488897850.98246,2,1,3
1488897850.98246,0,0,0
1488897850.99045,2,0,1
1488897850.99045,2,1,-2
1488897850.99045,0,0,0
1488897850.99845,2,0,1
1488897850.99845,2,1,1
1488897850.99845,0,0,0
1488897851.00646,2,0,1
1488897851.00646,2,1,-5
1488897851.00646,0,0,0
1488897851.01446,2,0,-6
1488897851.01446,2,1,-3
1488897851.01446,0,0,0
1488897851.02246,2,0,-4
1488897851.02246,2,1,-5
1488897851.02246,0,0,0
1488897851.03045,2,1,-6
1488897851.03045,0,0,0
1488897851.03845,2,0,3
1488897851.03845,2,1,-1
1488897851.03845,0,0,0
1488897851.04646,2,0,3
1488897851.04646,2,1,1
1488897851.04646,0,0,0
1488897851.05445,2,0,-1
1488897851.05445,2,1,1
1488897851.05445,0,0,0
1488897851.06245,2,0,7
1488897851.06245,2,1,2
1488897851.06245,0,0,0
1488897851.07046,2,0,-2
1488897851.07046,2,1,5
1488897851.07046,0,0,0
1488897851.07846,2,1,2
1488897851.07846,0,0,0
1488897851.08646,2,0,6
1488897851.08646,2,1,3
1488897851.08646,0,0,0
1488897851.09446,2,0,1
1488897851.09446,2,1,-4
1488897851.09446,0,0,0
1488897851.10246,2,0,4
1488897851.10246,2,1,1
1488897851.10246,0,0,0
1488897851.11045,2,0,2
1488897851.11045,2,1,-3
1488897851.11045,0,0,0
1488897851.11846,2,1,3
1488897851.11846,0,0,0
1488897851.12646,2,1,-1
1488897851.12646,0,0,0
1488897851.13445,2,0,-4
1488897851.13445,2,1,1
1488897851.13445,0,0,0
1488897851.14246,2,0,1
1488897851.14246,2,1,4
1488897851.14246,0,0,0
1488897851.15046,2,0,-3
1488897851.15046,2,1,2
1488897851.15046,0,0,0
1488897851.15846,2,0,-2
1488897851.15846,2,1,2
1488897851.15846,0,0,0
1488897851.16645,2,0,12
1488897851.16645,2,1,7
1488897851.16645,0,0,0
1488897851.17446,2,0,-2
1488897851.17446,2,1,-4
1488897851.17446,0,0,0
1488897851.18246,2,0,-1
1488897851.18246,2,1,9
1488897851.18246,0,0,0
1488897851.19046,2,0,4
1488897851.19046,0,0,0
1488897851.19846,2,0,1
1488897851.19846,2,1,-5
1488897851.19846,0,0,0
1488897851.20646,2,0,2
1488897851.20646,0,0,0
1488897851.21446,2,0,1
1488897851.21446,0,0,0
1488897851.22246,2,0,1
1488897851.22246,2,1,1
1488897851.22246,0,0,0
1488897851.23046,2,0,6
1488897851.23046,2,1,-2
1488897851.23046,0,0,0
1488897851.23845,2,0,2
1488897851.23845,2,1,2
1488897851.23845,0,0,0
1488897851.24646,2,0,4
1488897851.24646,2,1,-2
1488897851.24646,0,0,0
1488897851.25446,2,0,2
1488897851.25446,2,1,6
1488897851.25446,0,0,0
1488897851.26245,2,0,4
1488897851.26245,2,1,2
1488897851.26245,0,0,0
1488897851.27046,2,0,9
1488897851.27046,2,1,3
1488897851.27046,0,0,0
1488897851.27846,2,0,2
1488897851.27846,0,0,0
1488897851.28646,2,0,8
1488897851.28646,2,1,1
1488897851.28646,0,0,0
1488897851.29446,2,1,12
1488897851.29446,0,0,0
1488897851.30246,2,0,-3
1488897851.30246,2,1,12
1488897851.30246,0,0,0
1488897851.31046,2,1,6
1488897851.31046,0,0,0
1488897851.31846,2,0,-2
1488897851.31846,2,1,2
1488897851.31846,0,0,0
1488897851.32646,2,0,-6
1488897851.32646,0,0,0
1488897851.33446,2,0,7
1488897851.33446,2,1,-4
1488897851.33446,0,0,0
1488897851.34246,2,0,2
1488897851.34246,2,1,3
1488897851.34246,0,0,0
1488897851.35046,2,0,-1
1488897851.35046,2,1,1
1488897851.35046,0,0,0
1488897851.35846,2,0,1
1488897851.35846,2,1,-3
1488897851.35846,0,0,0
1488897851.36646,2,0,2
1488897851.36646,2,1,-1
1488897851.36646,0,0,0
1488897851.37446,2,0,-3
1488897851.37446,0,0,0
1488897851.38247,2,0,2
1488897851.38247,2,1,4
1488897851.38247,0,0,0
1488897851.39046,2,0,3
1488897851.39046,2,1,-2
1488897851.39046,0,0,0
1488897851.39846,2,0,4
1488897851.39846,2,1,-4
1488897851.39846,0,0,0
1488897851.40647,2,0,-7
1488897851.40647,2,1,-5
1488897851.40647,0,0,0
1488897851.41447,2,0,6
1488897851.41447,2,1,2
1488897851.41447,0,0,0
1488897851.42247,2,1,3
1488897851.42247,0,0,0
1488897851.43046,2,0,2
1488897851.43046,0,0,0
1488897851.43846,2,0,-4
1488897851.43846,2,1,-1
1488897851.43846,0,0,0
1488897851.44647,2,0,-1
1488897851.44647,2,1,-6
1488897851.44647,0,0,0
1488897851.45447,2,0,3
1488897851.45447,2,1,4
1488897851.45447,0,0,0
1488897851.46247,2,0,4
1488897851.46247,2,1,6
1488897851.46247,0,0,0
1488897851.47046,2,0,1
1488897851.47046,2,1,-3
1488897851.47046,0,0,0
1488897851.47846,2,1,-5
1488897851.47846,0,0,0
1488897851.48646,2,0,4
1488897851.48646,2,1,2
1488897851.48646,0,0,0
1488897851.49446,2,0,3
1488897851.49446,0,0,0
1488897851.50246,2,0,-1
1488897851.50246,2,1,-2
1488897851.50246,0,0,0
1488897851.51046,2,0,2
1488897851.51046,2,1,-2
1488897851.51046,0,0,0
1488897851.51846,2,0,-2
1488897851.51846,2,1,-3
1488897851.51846,0,0,0
1488897851.52647,2,1,-2
1488897851.52647,0,0,0
1488897851.53446,2,0,-3
1488897851.53446,0,0,0
1488897851.54246,2,0,-4
1488897851.54246,0,0,0
1488897851.55047,2,0,10
1488897851.55047,0,0,0
1488897851.55847,2,0,-1
1488897851.55847,0,0,0
1488897851.56646,2,0,4
1488897851.56646,2,1,2
1488897851.56646,0,0,0
1488897851.57447,2,0,-4
1488897851.57447,2,1,-4
1488897851.57447,0,0,0
1488897851.58247,2,1,8
1488897851.58247,0,0,0
1488897851.59047,2,0,-4
1488897851.59047,2,1,-1
1488897851.59047,0,0,0
1488897851.59847,2,0,-2
1488897851.59847,2,1,-2
1488897851.59847,0,0,0
1488897851.60647,2,0,-3
1488897851.60647,2,1,-7
1488897851.60647,0,0,0
1488897851.61447,2,0,4
1488897851.61447,0,0,0
1488897851.62247,2,0,-2
1488897851.62247,2,1,-3
1488897851.62247,0,0,0
1488897851.63047,2,1,-4
1488897851.63047,0,0,0
1488897851.63847,2,0,-1
1488897851.63847,2,1,-8
1488897851.63847,0,0,0
1488897851.64646,2,1,1
1488897851.64646,0,0,0
1488897851.65447,2,1,2
1488897851.65447,0,0,0
1488897851.66247,2,0,-1
1488897851.66247,2,1,1
1488897851.66247,0,0,0
1488897851.67047,2,0,-1
1488897851.67047,2,1,6
1488897851.67047,0,0,0
1488897851.67847,2,0,-4
1488897851.67847,2,1,-5
1488897851.67847,0,0,0
1488897851.68647,2,0,4
1488897851.68647,2,1,7
1488897851.68647,0,0,0
1488897851.69447,2,0,3
1488897851.69447,2,1,3
1488897851.69447,0,0,0
1488897851.70247,2,0,-1
1488897851.70247,2,1,-2
1488897851.70247,0,0,0
1488897851.71047,2,0,11
1488897851.71047,2,1,4
1488897851.71047,0,0,0
1488897851.71847,2,0,-1
1488897851.71847,2,1,1
1488897851.71847,0,0,0
1488897851.72647,2,0,1
1488897851.72647,2,1,5
1488897851.72647,0,0,0
1488897851.73447,2,1,-3
1488897851.73447,0,0,0
1488897851.74247,2,1,-1
1488897851.74247,0,0,0
1488897851.75046,2,0,5
1488897851.75046,2,1,1
1488897851.75046,0,0,0
1488897851.75847,2,0,1
1488897851.75847,2,1,-3
1488897851.75847,0,0,0
1488897851.76647,2,0,-4
1488897851.76647,2,1,-5
1488897851.76647,0,0,0
1488897851.77447,2,0,1
1488897851.77447,2,1,2
1488897851.77447,0,0,0
1488897851.78247,2,0,-2
1488897851.78247,0,0,0
1488897851.79047,2,0,-2
1488897851.79047,2,1,2
1488897851.79047,0,0,0
1488897851.79847,2,0,-3
1488897851.79847,2,1,-6
1488897851.79847,0,0,0
1488897851.80647,2,0,1
1488897851.80647,2,1,-1
1488897851.80647,0,0,0
1488897851.81447,2,1,-1
1488897851.81447,0,0,0
1488897851.82247,2,0,6
1488897851.82247,2,1,3
1488897851.82247,0,0,0
1488897851.83047,2,0,3
1488897851.83047,2,1,-5
1488897851.83047,0,0,0
1488897851.83847,2,0,4
1488897851.83847,0,0,0
1488897851.84647,2,1,-2
1488897851.84647,0,0,0
1488897851.85447,2,0,-3
1488897851.85447,2,1,-2
1488897851.85447,0,0,0
1488897851.86247,2,0,1
1488897851.86247,2,1,-1
1488897851.86247,0,0,0
1488897851.87048,2,0,-5
1488897851.87048,2,1,2
1488897851.87048,0,0,0
1488897851.87848,2,0,7
1488897851.87848,2,1,2
1488897851.87848,0,0,0
1488897851.88647,2,0,-1
1488897851.88647,2,1,2
1488897851.88647,0,0,0
1488897851.89447,2,0,-2
1488897851.89447,2,1,3
1488897851.89447,0,0,0
1488897851.90247,2,0,-2
1488897851.90247,2,1,-1
1488897851.90247,0,0,0
1488897851.91048,2,0,-3
1488897851.91048,2,1,-10
1488897851.91048,0,0,0
1488897851.91847,2,0,-1
1488897851.91847,2,1,-4
1488897851.91847,0,0,0
1488897851.92648,2,0,-3
1488897851.92648,2,1,3
1488897851.92648,0,0,0
1488897851.93447,2,0,1
1488897851.93447,2,1,3
1488897851.93447,0,0,0
1488897851.94247,2,0,1
1488897851.94247,2,1,5
1488897851.94247,0,0,0
1488897851.95048,2,0,-1
1488897851.95048,2,1,2
1488897851.95048,0,0,0
1488897851.95848,2,0,15
1488897851.95848,2,1,3
1488897851.95848,0,0,0
1488897851.96647,2,1,-2
1488897851.96647,0,0,0
1488897851.97448,2,0,-1
1488897851.97448,2,1,1
1488897851.97448,0,0,0
1488897851.98248,2,0,3
1488897851.98248,2,1,1
1488897851.98248,0,0,0
1488897851.99048,2,0,1
1488897851.99048,2,1,-3
1488897851.99048,0,0,0
1488897851.99847,2,0,3
1488897851.99847,2,1,-1
1488897851.99847,0,0,0
1488897852.00648,2,0,-2
1488897852.00648,2,1,2
1488897852.00648,0,0,0
1488897852.01448,2,0,14
1488897852.01448,2,1,8
1488897852.01448,0,0,0
1488897852.02248,2,0,6
1488897852.02248,2,1,9
1488897852.02248,0,0,0
1488897852.03048,2,0,8
1488897852.03048,2,1,3
1488897852.03048,0,0,0
1488897852.03847,2,0,8
1488897852.03847,2,1,2
1488897852.03847,0,0,0
1488897852.04647,2,0,6
1488897852.04647,2,1,2
1488897852.04647,0,0,0
1488897852.05447,2,0,1
1488897852.05447,2,1,-3
1488897852.05447,0,0,0
1488897852.06248,2,0,-3
1488897852.06248,2,1,-6
1488897852.06248,0,0,0
1488897852.07048,2,0,-3
1488897852.07048,2,1,-1
1488897852.07048,0,0,0
1488897852.07848,2,0,3
1488897852.07848,2,1,-5
1488897852.07848,0,0,0
1488897852.08648,2,0,-1
1488897852.08648,2,1,2
1488897852.08648,0,0,0
1488897852.09448,2,0,3
1488897852.09448,2,1,3
1488897852.09448,0,0,0
1488897852.10248,2,0,3
1488897852.10248,2,1,3
1488897852.10248,0,0,0
1488897852.11048,2,1,4
1488897852.11048,0,0,0
1488897852.11848,2,0,1
1488897852.11848,2,1,-2
1488897852.11848,0,0,0
1488897852.12647,2,1,1
1488897852.12647,0,0,0
1488897852.13448,2,0,4
1488897852.13448,2,1,3
1488897852.13448,0,0,0
1488897852.14248,2,0,2
1488897852.14248,2,1,2
1488897852.14248,0,0,0
1488897852.15047,2,0,10
1488897852.15047,2,1,3
1488897852.15047,0,0,0
1488897852.15847,2,0,-2
1488897852.15847,2,1,-2
1488897852.15847,0,0,0
1488897852.16649,2,0,4
1488897852.16649,2,1,-1
1488897852.16649,0,0,0
1488897852.17448,2,0,1
1488897852.17448,2,1,-3
1488897852.17448,0,0,0
1488897852.18248,2,0,-1
1488897852.18248,2,1,2
1488897852.18248,0,0,0
1488897852.19048,2,0,1
1488897852.19048,2,1,1
1488897852.19048,0,0,0
1488897852.19848,2,1,-4
1488897852.19848,0,0,0
1488897852.20647,2,0,-3
1488897852.20647,2,1,-3
1488897852.20647,0,0,0
1488897852.21448,2,0,1
1488897852.21448,2,1,-2
1488897852.21448,0,0,0
1488897852.22247,2,0,-1
1488897852.22247,2,1,3
1488897852.22247,0,0,0
1488897852.23048,2,0,8
1488897852.23048,2,1,2
1488897852.23048,0,0,0
1488897852.23847,2,0,5
1488897852.23847,2,1,3
1488897852.23847,0,0,0
1488897852.24649,2,0,-4
1488897852.24649,2,1,-1
1488897852.24649,0,0,0
1488897852.25448,2,0,-3
1488897852.25448,2,1,3
1488897852.25448,0,0,0
1488897852.26249,2,0,-2
1488897852.26249,0,0,0
1488897852.27049,2,0,2
1488897852.27049,2,1,-2
1488897852.27049,0,0,0
1488897852.27848,2,0,-8
1488897852.27848,2,1,-2
1488897852.27848,0,0,0
1488897852.28648,2,1,-2
1488897852.28648,0,0,0
1488897852.29448,2,0,7
1488897852.29448,2,1,3
1488897852.29448,0,0,0
1488897852.30248,2,0,-1
1488897852.30248,2,1,2
1488897852.30248,0,0,0
1488897852.31048,2,0,4
1488897852.31048,2,1,-1
1488897852.31048,0,0,0
1488897852.31848,2,0,6
1488897852.31848,2,1,-1
1488897852.31848,0,0,0
1488897852.32649,2,0,-2
1488897852.32649,2,1,6
1488897852.32649,0,0,0
1488897852.33448,2,0,-2
1488897852.33448,2,1,-3
1488897852.33448,0,0,0
1488897852.34248,2,0,1
1488897852.34248,2,1,1
1488897852.34248,0,0,0
1488897852.35048,2,0,-1
1488897852.35048,0,0,0
1488897852.35849,2,0,4
1488897852.35849,2,1,2
1488897852.35849,0,0,0
1488897852.36647,2,0,5
1488897852.36647,2,1,-1
1488897852.36647,0,0,0
1488897852.37449,2,0,-6
1488897852.37449,2,1,-7
1488897852.37449,0,0,0
1488897852.38249,2,0,-3
1488897852.38249,0,0,0
1488897852.39048,2,0,1
1488897852.39048,2,1,3
1488897852.39048,0,0,0
1488897852.39848,2,0,-4
1488897852.39848,2,1,-10
1488897852.39848,0,0,0
1488897852.40649,2,1,-1
1488897852.40649,0,0,0
1488897852.41449,2,0,4
1488897852.41449,2,1,-7
1488897852.41449,0,0,0
1488897852.42248,2,0,1
1488897852.42248,0,0,0
1488897852.43048,2,0,1
1488897852.43048,2,1,1
1488897852.43048,0,0,0
1488897852.43849,2,0,2
1488897852.43849,2,1,-5
1488897852.43849,0,0,0
1488897852.44648,2,0,17
1488897852.44648,2,1,-4
1488897852.44648,0,0,0
1488897852.45449,2,0,-2
1488897852.45449,2,1,-6
1488897852.45449,0,0,0
1488897852.46248,2,0,-2
1488897852.46248,0,0,0
1488897852.47049,2,0,3
1488897852.47049,0,0,0
1488897852.47848,2,0,5
1488897852.47848,2,1,-8
1488897852.47848,0,0,0
1488897852.48648,2,0,10
1488897852.48648,2,1,-12
1488897852.48648,0,0,0
1488897852.49448,2,0,-5
1488897852.49448,2,1,2
1488897852.49448,0,0,0
1488897852.50249,2,0,-4
1488897852.50249,2,1,3
1488897852.50249,0,0,0
1488897852.51048,2,0,-7
1488897852.51048,2,1,-5
1488897852.51048,0,0,0
1488897852.51848,2,0,6
1488897852.51848,2,1,2
1488897852.51848,0,0,0
1488897852.52648,2,0,-8
1488897852.52648,2,1,-1
1488897852.52648,0,0,0
1488897852.53449,2,0,1
1488897852.53449,2,1,-1
1488897852.53449,0,0,0
1488897852.54248,2,0,2
1488897852.54248,2,1,-5
1488897852.54248,0,0,0
1488897852.55049,2,0,-3
1488897852.55049,2,1,-5
1488897852.55049,0,0,0
1488897852.55848,2,0,3
1488897852.55848,2,1,-4
1488897852.55848,0,0,0
1488897852.56649,2,0,1
1488897852.56649,0,0,0
1488897852.5745,2,0,1
1488897852.5745,2,1,2
1488897852.5745,0,0,0
1488897852.58249,2,0,-1
1488897852.58249,2,1,-2
1488897852.58249,0,0,0
1488897852.59849,2,0,-3
1488897852.59849,2,1,-1
1488897852.59849,0,0,0
1488897852.60649,2,0,3
1488897852.60649,2,1,-6
1488897852.60649,0,0,0
1488897852.61449,2,0,2
1488897852.61449,2,1,3
1488897852.61449,0,0,0
1488897852.62249,2,0,2
1488897852.62249,2,1,6
1488897852.62249,0,0,0
1488897852.63049,2,0,1
1488897852.63049,2,1,2
1488897852.63049,0,0,0
1488897852.63849,2,0,2
1488897852.63849,2,1,3
1488897852.63849,0,0,0
1488897852.64649,2,0,1
1488897852.64649,2,1,6
1488897852.64649,0,0,0
1488897852.65449,2,0,2
1488897852.65449,2,1,-2
1488897852.65449,0,0,0
1488897852.66249,2,0,1
1488897852.66249,2,1,3
1488897852.66249,0,0,0
1488897852.67048,2,0,2
1488897852.67048,2,1,1
1488897852.67048,0,0,0
1488897852.67849,2,0,1
1488897852.67849,2,1,-1
1488897852.67849,0,0,0
1488897852.68649,2,1,1
1488897852.68649,0,0,0
1488897852.69449,2,0,3
1488897852.69449,2,1,5
1488897852.69449,0,0,0
1488897852.70249,2,0,1
1488897852.70249,2,1,7
1488897852.70249,0,0,0
1488897852.71049,2,0,-2
1488897852.71049,2,1,-4
1488897852.71049,0,0,0
1488897852.71849,2,0,-4
1488897852.71849,2,1,1
1488897852.71849,0,0,0
1488897852.72649,2,0,5
1488897852.72649,2,1,-1
1488897852.72649,0,0,0
1488897852.73449,2,0,-2
1488897852.73449,2,1,-7
1488897852.73449,0,0,0
1488897852.74248,2,0,1
1488897852.74248,2,1,-2
1488897852.74248,0,0,0
1488897852.75049,2,0,-4
1488897852.75049,2,1,2
1488897852.75049,0,0,0
1488897852.75849,2,0,2
1488897852.75849,2,1,3
1488897852.75849,0,0,0
1488897852.76648,2,0,-4
1488897852.76648,2,1,-1
1488897852.76648,0,0,0
1488897852.77449,2,0,-1
1488897852.77449,0,0,0
1488897852.78249,2,0,-7
1488897852.78249,2,1,-9
1488897852.78249,0,0,0
1488897852.79049,2,0,-5
1488897852.79049,2,1,-2
1488897852.79049,0,0,0
1488897852.79849,2,0,5
1488897852.79849,0,0,0
1488897852.80649,2,0,3
1488897852.80649,2,1,-5
1488897852.80649,0,0,0
1488897852.81449,2,0,4
1488897852.81449,2,1,2
1488897852.81449,0,0,0
1488897852.82249,2,0,5
1488897852.82249,2,1,2
1488897852.82249,0,0,0
1488897852.83049,2,0,3
1488897852.83049,2,1,-3
1488897852.83049,0,0,0
1488897852.83849,2,0,6
1488897852.83849,2,1,4
1488897852.83849,0,0,0
1488897852.84648,2,0,-1
1488897852.84648,2,1,1
1488897852.84648,0,0,0
1488897852.85449,2,0,-6
1488897852.85449,2,1,1
1488897852.85449,0,0,0
1488897852.86249,2,0,3
1488897852.86249,2,1,7
1488897852.86249,0,0,0
1488897852.87049,2,1,5
1488897852.87049,0,0,0
1488897852.87849,2,0,6
1488897852.87849,2,1,3
1488897852.87849,0,0,0
1488897852.88649,2,0,-5
1488897852.88649,2,1,5
1488897852.88649,0,0,0
1488897852.9025,2,0,1
1488897852.9025,0,0,0
1488897852.91049,2,0,2
1488897852.91049,2,1,6
1488897852.91049,0,0,0
1488897852.91849,2,1,4
1488897852.91849,0,0,0
1488897852.92649,2,0,2
1488897852.92649,2,1,2
1488897852.92649,0,0,0
1488897852.93449,2,0,1
1488897852.93449,2,1,-3
1488897852.93449,0,0,0
1488897852.94249,2,0,2
1488897852.94249,2,1,-4
1488897852.94249,0,0,0
1488897852.95049,2,0,2
1488897852.95049,2,1,3
1488897852.95049,0,0,0
1488897852.95849,2,0,-5
1488897852.95849,0,0,0
1488897852.9665,2,0,1
1488897852.9665,0,0,0
1488897852.97449,2,0,4
1488897852.97449,2,1,1
1488897852.97449,0,0,0
1488897852.98249,2,0,8
1488897852.98249,2,1,1
1488897852.98249,0,0,0
1488897852.9905,2,0,4
1488897852.9905,2,1,-6
1488897852.9905,0,0,0
1488897852.99849,2,1,-1
1488897852.99849,0,0,0
1488897853.0065,2,0,5
1488897853.0065,2,1,3
1488897853.0065,0,0,0
1488897853.0145,2,0,-3
1488897853.0145,0,0,0
1488897853.02249,2,0,6
1488897853.02249,2,1,2
1488897853.02249,0,0,0
1488897853.03049,2,0,-4
1488897853.03049,2,1,3
1488897853.03049,0,0,0
1488897853.0385,2,0,2
1488897853.0385,0,0,0
1488897853.04649,2,0,1
1488897853.04649,2,1,-3
1488897853.04649,0,0,0
1488897853.05449,2,0,-6
1488897853.05449,0,0,0
1488897853.0625,2,0,3
1488897853.0625,2,1,-2
1488897853.0625,0,0,0
1488897853.0705,2,0,9
1488897853.0705,2,1,-3
1488897853.0705,0,0,0
1488897853.07849,2,0,4
1488897853.07849,2,1,-2
1488897853.07849,0,0,0
1488897853.0865,2,0,1
1488897853.0865,0,0,0
1488897853.09449,2,0,-8
1488897853.09449,2,1,-3
1488897853.09449,0,0,0
1488897853.1025,2,0,-3
1488897853.1025,2,1,1
1488897853.1025,0,0,0
1488897853.11049,2,0,-5
1488897853.11049,2,1,7
1488897853.11049,0,0,0
1488897853.1185,2,0,13
1488897853.1185,2,1,11
1488897853.1185,0,0,0
1488897853.12649,2,0,-6
1488897853.12649,2,1,2
1488897853.12649,0,0,0
1488897853.1345,2,0,-1
1488897853.1345,2,1,-8
1488897853.1345,0,0,0
1488897853.1425,2,0,5
1488897853.1425,2,1,3
1488897853.1425,0,0,0
1488897853.15049,2,1,-2
1488897853.15049,0,0,0
1488897853.15849,2,0,5
1488897853.15849,2,1,2
1488897853.15849,0,0,0
1488897853.16649,2,0,-4
1488897853.16649,2,1,-5
1488897853.16649,0,0,0
1488897853.17449,2,0,-5
1488897853.17449,2,1,-4
1488897853.17449,0,0,0
1488897853.18249,2,0,13
1488897853.18249,2,1,7
1488897853.18249,0,0,0
1488897853.19049,2,0,2
1488897853.19049,2,1,-3
1488897853.19049,0,0,0
1488897853.19849,2,0,-2
1488897853.19849,2,1,2
1488897853.19849,0,0,0
1488897853.20649,2,0,-2
1488897853.20649,2,1,-4
1488897853.20649,0,0,0
1488897853.2145,2,0,4
1488897853.2145,2,1,3
1488897853.2145,0,0,0
1488897853.22249,2,1,-2
1488897853.22249,0,0,0
1488897853.23049,2,0,-3
1488897853.23049,2,1,-6
1488897853.23049,0,0,0
1488897853.23849,2,0,-1
1488897853.23849,2,1,-1
1488897853.23849,0,0,0
1488897853.24649,2,0,-4
1488897853.24649,0,0,0
1488897853.25449,2,0,4
1488897853.25449,2,1,5
1488897853.25449,0,0,0
1488897853.26249,2,1,-4
1488897853.26249,0,0,0
1488897853.27049,2,0,-2
1488897853.27049,2,1,3
1488897853.27049,0,0,0
1488897853.2785,2,0,4
1488897853.2785,2,1,-3
1488897853.2785,0,0,0
1488897853.28649,2,0,-4
1488897853.28649,2,1,-4
1488897853.28649,0,0,0
1488897853.29449,2,0,-3
1488897853.29449,2,1,-9
1488897853.29449,0,0,0
1488897853.3025,2,0,-1
1488897853.3025,2,1,-1
1488897853.3025,0,0,0
1488897853.31051,2,1,-3
1488897853.31051,0,0,0
1488897853.31851,2,0,2
1488897853.31851,2,1,-4
1488897853.31851,0,0,0
1488897853.32651,2,0,2
1488897853.32651,2,1,1
1488897853.32651,0,0,0
1488897853.33451,2,1,-1
1488897853.33451,0,0,0
1488897853.34251,2,0,-2
1488897853.34251,2,1,-2
1488897853.34251,0,0,0
1488897853.35051,2,0,1
1488897853.35051,2,1,-7
1488897853.35051,0,0,0
1488897853.35851,2,0,-10
1488897853.35851,2,1,-6
1488897853.35851,0,0,0
1488897853.36651,2,0,-1
1488897853.36651,2,1,6
1488897853.36651,0,0,0
1488897853.37451,2,0,-4
1488897853.37451,2,1,-3
1488897853.37451,0,0,0
1488897853.38251,2,1,3
1488897853.38251,0,0,0
1488897853.39051,2,0,-1
1488897853.39051,2,1,-2
1488897853.39051,0,0,0
1488897853.39851,2,0,1
1488897853.39851,0,0,0
1488897853.40652,2,0,-3
1488897853.40652,2,1,-7
1488897853.40652,0,0,0
1488897853.41452,2,0,3
1488897853.41452,2,1,2
1488897853.41452,0,0,0
1488897853.42251,2,1,-10
1488897853.42251,0,0,0
1488897853.43051,2,0,5
1488897853.43051,2,1,-9
1488897853.43051,0,0,0
1488897853.43851,2,1,1
1488897853.43851,0,0,0
1488897853.44651,2,0,4
1488897853.44651,2,1,-4
1488897853.44651,0,0,0
1488897853.45451,2,0,1
1488897853.45451,2,1,-3
1488897853.45451,0,0,0
1488897853.46251,2,0,3
1488897853.46251,2,1,1
1488897853.46251,0,0,0
1488897853.47051,2,0,9
1488897853.47051,2,1,11
1488897853.47051,0,0,0
1488897853.47851,2,0,2
1488897853.47851,0,0,0
1488897853.48651,2,0,1
1488897853.48651,2,1,-2
1488897853.48651,0,0,0
1488897853.49451,2,0,1
1488897853.49451,2,1,2
1488897853.49451,0,0,0
1488897853.50251,2,0,2
1488897853.50251,2,1,-3
1488897853.50251,0,0,0
1488897853.51051,2,0,-2
1488897853.51051,2,1,-5
1488897853.51051,0,0,0
1488897853.51851,2,1,-4
1488897853.51851,0,0,0
1488897853.52651,2,0,4
1488897853.52651,2,1,1
1488897853.52651,0,0,0
1488897853.53451,2,0,5
1488897853.53451,2,1,2
1488897853.53451,0,0,0
1488897853.54251,2,1,1
1488897853.54251,0,0,0
1488897853.55051,2,0,-2
1488897853.55051,2,1,-2
1488897853.55051,0,0,0
1488897853.55852,2,0,14
1488897853.55852,2,1,1
1488897853.55852,0,0,0
1488897853.56651,2,0,5
1488897853.56651,2,1,1
1488897853.56651,0,0,0
1488897853.57451,2,1,1
1488897853.57451,0,0,0
1488897853.58251,2,0,-1
1488897853.58251,2,1,2
1488897853.58251,0,0,0
1488897853.5905,2,0,5
1488897853.5905,2,1,7
1488897853.5905,0,0,0
1488897853.59849,2,0,12
1488897853.59849,2,1,2
1488897853.59849,0,0,0
1488897853.6065,2,0,2
1488897853.6065,2,1,-1
1488897853.6065,0,0,0
1488897853.61451,2,0,1
1488897853.61451,2,1,-1
1488897853.61451,0,0,0
1488897853.6225,2,1,1
1488897853.6225,0,0,0
1488897853.6305,2,0,-1
1488897853.6305,2,1,3
1488897853.6305,0,0,0
1488897853.6385,2,0,-1
1488897853.6385,2,1,-2
1488897853.6385,0,0,0
1488897853.6465,2,0,1
1488897853.6465,2,1,-6
1488897853.6465,0,0,0
1488897853.6545,2,0,2
1488897853.6545,0,0,0
1488897853.6625,2,0,11
1488897853.6625,2,1,-3
1488897853.6625,0,0,0
1488897853.6705,2,0,-2
1488897853.6705,2,1,1
1488897853.6705,0,0,0
1488897853.6785,2,0,5
1488897853.6785,2,1,-4
1488897853.6785,0,0,0
1488897853.6865,2,0,-1
1488897853.6865,2,1,-5
1488897853.6865,0,0,0
1488897853.6945,2,0,-1
1488897853.6945,0,0,0
1488897853.70251,2,0,2
1488897853.70251,2,1,-5
1488897853.70251,0,0,0
1488897853.71051,2,0,2
1488897853.71051,2,1,3
1488897853.71051,0,0,0
1488897853.71852,2,0,2
1488897853.71852,2,1,-2
1488897853.71852,0,0,0
1488897853.72652,2,0,9
1488897853.72652,2,1,4
1488897853.72652,0,0,0
1488897853.73451,2,0,3
1488897853.73451,2,1,-4
